Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
649172352a65416f49e7ab25,60ffa146784103f75aadb045,APPROVED,2023-06-20T09:32:53.119000Z,2023-06-20T10:13:15.177000Z,2023-06-21T09:11:02.696000,2023-06-20T10:13:15.964177Z,2423,CKBF49QL,991,English,35,Male,White,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6491726aec8b1ec8d1231630,5ed52cf8d6598e087bd226b2,APPROVED,2023-06-20T09:33:34.905000Z,2023-06-20T09:46:46.536000Z,2023-06-21T09:10:52.618000,2023-06-20T09:46:47.278321Z,792,CKBF49QL,203,"French, English, Spanish",33,Female,Mixed,United States,United States,United States,English,Yes,Due to start a new job within the next month
649172cddb5ca71fbe838cbc,6464daa493b4907f3e042730,APPROVED,2023-06-20T09:43:37.518000Z,2023-06-20T10:37:04.085000Z,2023-06-21T09:10:27.506000,2023-06-20T10:37:04.836892Z,3207,CKBF49QL,98,"English, Chinese, German, French",58,Female,Black,Nigeria,United States,Nigeria,English,DATA_EXPIRED,DATA_EXPIRED
649172fe8832d270cc8f3944,646ba35d130e15db275a6546,APPROVED,2023-06-20T09:36:08.177000Z,2023-06-20T10:33:47.586000Z,2023-06-21T09:08:47.815000,2023-06-20T10:33:56.447910Z,3460,CKBF49QL,118,English,66,Male,Black,Nigeria,United States,Nigeria,English,DATA_EXPIRED,DATA_EXPIRED
64917376ca43081edd303282,6475d02dd3c77e5a73e63ad7,APPROVED,2023-06-20T09:39:05.772000Z,2023-06-20T10:19:40.632000Z,2023-06-21T09:08:48.065000,2023-06-20T10:19:42.543352Z,2435,CKBF49QL,89,English,65,Male,Black,Nigeria,United States,Nigeria,English,No,Part-Time
6491738777364b3393bd7b0e,6151f8d17451289b4a59a6a8,APPROVED,2023-06-20T09:39:40.274000Z,2023-06-20T10:15:07.508000Z,2023-06-21T09:15:19.008000,2023-06-20T10:15:08.136389Z,2128,CKBF49QL,2673,"English, German",82,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
649173b18a3fc0c0bf7e3930,6450ee577358c55508e77ff3,APPROVED,2023-06-20T09:39:49.735000Z,2023-06-20T10:16:27.337000Z,2023-06-21T09:10:27.773000,2023-06-20T10:16:27.994281Z,2198,CKBF49QL,177,English,63,Female,Black,Nigeria,United States,Nigeria,English,No,DATA_EXPIRED
6491745b55e6fe57d0cadeb6,63614899ad49a91f1ef09067,APPROVED,2023-06-20T09:41:52.037000Z,2023-06-20T09:49:49.619000Z,2023-06-21T09:09:57.404000,2023-06-20T09:49:50.265066Z,478,CKBF49QL,1443,"French, English",51,Male,White,United States,United States,United States,English,No,Full-Time
649174aa9a268aac7946ac5c,644e8d023ff43328efac53e1,APPROVED,2023-06-20T09:51:48.559000Z,2023-06-20T10:15:55.650000Z,2023-06-21T09:10:28.028000,2023-06-20T10:15:57.640560Z,1448,CKBF49QL,248,"English, German, French",66,Female,Black,Nigeria,United States,Nigeria,English,DATA_EXPIRED,Part-Time
649174ea6e65b1ba470406f0,5f24d805c810b110d21dd700,APPROVED,2023-06-20T09:44:28.051000Z,2023-06-20T09:57:53.838000Z,2023-06-21T09:09:02.396000,2023-06-20T09:57:54.478328Z,806,CKBF49QL,363,"Catalan, English, Spanish",27,Male,White,Spain,United States,Spain,Catalan,DATA_EXPIRED,DATA_EXPIRED
649175535d2dff1fb3cb20d0,6030da4a59d28ff80026c97b,APPROVED,2023-06-20T09:45:59.994000Z,2023-06-20T09:59:36.866000Z,2023-06-21T09:10:32.529000,2023-06-20T09:59:37.592145Z,817,CKBF49QL,62,English,24,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
649175574e1ccd6155b546f2,5cb5e6927a92c500015c0de1,APPROVED,2023-06-20T09:46:03.838000Z,2023-06-20T09:56:11.787000Z,2023-06-21T09:14:53.819000,2023-06-20T09:56:12.865135Z,608,CKBF49QL,1014,English,42,Female,White,United States,United States,Norway,English,No,Full-Time
6491757f7c89192bf5b408b0,646f48e697286b05e29ad0d4,APPROVED,2023-06-20T09:46:56.559000Z,2023-06-20T10:17:26.842000Z,2023-06-21T09:08:48.323000,2023-06-20T10:17:27.923470Z,1831,CKBF49QL,93,English,58,Male,Black,Nigeria,United States,Nigeria,English,No,Unemployed (and job seeking)
6491757ff070fb66e41747c2,6273173c798a3e4be8c46e30,APPROVED,2023-06-20T09:46:42.568000Z,2023-06-20T09:58:03.624000Z,2023-06-21T09:10:22.502000,2023-06-20T09:58:04.750196Z,682,CKBF49QL,573,English,46,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
649175c2163b9ab54c455c7e,5f6c954679e95605af7b3e8a,APPROVED,2023-06-20T09:47:52.383000Z,2023-06-20T10:03:55.618000Z,2023-06-21T09:09:32.276000,2023-06-20T10:03:56.239967Z,964,CKBF49QL,2803,English,31,Male,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
649175fa24fa5dad699d8b80,63c0b8e25159ad47312132ac,APPROVED,2023-06-20T09:48:47.584000Z,2023-06-20T10:50:14.579000Z,2023-06-21T09:16:04.369000,2023-06-20T10:50:15.732813Z,3687,CKBF49QL,79,English,49,Male,Other,Guyana,United States,United States,English,Yes,Full-Time
649175fb7a1c7bb49a18aad1,647ffbcfcf8adc8070bc2291,APPROVED,2023-06-20T09:55:05.957000Z,2023-06-20T10:46:00.615000Z,2023-06-21T09:13:28.950000,2023-06-20T10:46:01.250783Z,3055,CKBF49QL,74,English,61,Female,White,United States,United States,United States,English,Yes,Full-Time
64917650d8fdd4bf7e5b139e,64345bf16b9a2e046128887f,APPROVED,2023-06-20T09:50:15.916000Z,2023-06-20T10:22:42.581000Z,2023-06-21T09:15:19.295000,2023-06-20T10:22:43.666869Z,1947,CKBF49QL,235,"English, Spanish",70,Male,White,United States,United States,United States,English,No,Full-Time
64917653b5ffcae2998051e4,614f6bad672ef7cf5ecfd965,APPROVED,2023-06-20T09:50:11.023000Z,2023-06-20T10:06:34.561000Z,2023-06-21T09:15:19.596000,2023-06-20T10:06:35.276173Z,984,CKBF49QL,4254,English,65,Male,White,United States,United States,United States,English,No,Full-Time
649176765d7c759c8f0d8306,6323781f75962af097c34b5e,APPROVED,2023-06-20T09:50:46.403000Z,2023-06-20T10:02:45.717000Z,2023-06-21T09:13:23.688000,2023-06-20T10:02:46.539785Z,720,CKBF49QL,768,"Spanish, English",18,Male,Other,United States,United States,United States,Spanish,Yes,DATA_EXPIRED
64917688e3350c1ab29f4afd,63d7aa4a4f19508a5401cc2a,APPROVED,2023-06-20T09:51:43.640000Z,2023-06-20T10:06:21.442000Z,2023-06-21T09:09:02.654000,2023-06-20T10:06:23.358899Z,878,CKBF49QL,332,English,23,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
649176a1ade7bed7585ea866,62ed458d61ebd1930833e95a,APPROVED,2023-06-20T09:51:35.503000Z,2023-06-20T10:02:51.806000Z,2023-06-21T09:15:19.873000,2023-06-20T10:02:52.550717Z,677,CKBF49QL,2142,English,59,Male,White,United States,United States,United States,English,No,Part-Time
649176ab24fa5dad699d8baf,637e4167f257ac9ea04f3435,APPROVED,2023-06-20T09:51:44.519000Z,2023-06-20T09:59:43.334000Z,2023-06-21T09:15:20.172000,2023-06-20T09:59:44.062308Z,479,CKBF49QL,616,English,63,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
649176b0e4c1740b61ea7a27,614e7ad7ff5a0d785d5e550a,APPROVED,2023-06-20T09:52:22.041000Z,2023-06-20T10:20:33.448000Z,2023-06-21T09:15:20.745000,2023-06-20T10:20:35.366099Z,1692,CKBF49QL,3417,English,66,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
649176f0c8f3999ccb7e0cde,63bc0a007b1c348dff56b59d,APPROVED,2023-06-20T09:52:58.494000Z,2023-06-20T10:16:46.001000Z,2023-06-21T09:14:08.537000,2023-06-20T10:16:46.776994Z,1428,CKBF49QL,1278,English,50,Female,White,United States,United States,United States,English,No,Full-Time
6491770a1909c29c9847780d,633fadee5fc02d5c5e7c8eec,APPROVED,2023-06-20T09:53:26.758000Z,2023-06-20T10:10:30.493000Z,2023-06-21T09:11:02.939000,2023-06-20T10:10:31.115041Z,1024,CKBF49QL,881,English,34,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6491772068d2a23d2d0d82dd,612962f44f151ddfd0298c52,APPROVED,2023-06-20T09:54:56.450000Z,2023-06-20T10:23:12.866000Z,2023-06-21T09:15:21.022000,2023-06-20T10:23:14.576014Z,1697,CKBF49QL,2727,English,63,Male,White,United States,United States,United States,English,No,Full-Time
649177479627b276b8b408b9,5e1ded90e47974143a8d81da,APPROVED,2023-06-20T09:54:24.764000Z,2023-06-20T10:26:42.815000Z,2023-06-21T09:10:28.286000,2023-06-20T10:26:43.527075Z,1939,CKBF49QL,3290,English,68,Female,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
649177892045410e7285bfd9,63fc721b7b73b5da09e9e8b6,APPROVED,2023-06-20T09:55:21.194000Z,2023-06-20T10:19:53.565000Z,2023-06-21T09:13:03.256000,2023-06-20T10:19:54.738050Z,1473,CKBF49QL,602,English,57,Female,Black,United States,United States,United States,English,No,Full-Time
6491778d0365c5bcd03482c9,5d68c88914867f000139f627,APPROVED,2023-06-20T09:55:31.364000Z,2023-06-20T10:19:54.773000Z,2023-06-21T09:14:54.100000,2023-06-20T10:19:55.695429Z,1464,CKBF49QL,881,English,47,Female,White,United States,United States,United States,English,No,Part-Time
6491779075837cbaab3bd2c2,60e5868307d715a4d1445116,APPROVED,2023-06-20T09:55:33.234000Z,2023-06-20T10:10:16.294000Z,2023-06-21T09:13:29.195000,2023-06-20T10:10:16.891074Z,884,CKBF49QL,2840,English,68,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
64917798ed81f69f1fb00b4f,5e07d174da6bad1342bafab2,APPROVED,2023-06-20T09:55:41.140000Z,2023-06-20T10:08:10.832000Z,2023-06-21T09:11:42.889000,2023-06-20T10:08:11.512256Z,750,CKBF49QL,3701,English,39,Male,White,United States,United States,United States,English,No,Part-Time
649177a1474e8421dfb0fc26,633eb584ec1a3cf0efdc2563,APPROVED,2023-06-20T09:55:47.897000Z,2023-06-20T10:02:43.087000Z,2023-06-21T09:11:03.184000,2023-06-20T10:02:44.760577Z,416,CKBF49QL,1015,English,36,Male,White,United States,United States,United States,English,No,Full-Time
649177b69c24db3aec4ea645,55b9a9b0fdf99b6906d2aba4,APPROVED,2023-06-20T09:56:27.925000Z,2023-06-20T10:13:45.361000Z,2023-06-21T09:15:21.290000,2023-06-20T10:13:46.554853Z,1038,CKBF49QL,6412,English,67,Male,White,United States,United States,United States,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
649177d6a8a212a17a8b984f,58595b56a3149800011e156e,APPROVED,2023-06-20T09:56:45.049000Z,2023-06-20T10:13:04.677000Z,2023-06-21T09:14:08.795000,2023-06-20T10:13:05.825957Z,980,CKBF49QL,3252,English,52,Female,White,United States,United States,United States,English,No,Full-Time
6491780208387c38490fd3bb,5b07b71c68eff50001d1c859,APPROVED,2023-06-20T09:57:22.144000Z,2023-06-20T10:08:48.844000Z,2023-06-21T09:09:27.746000,2023-06-20T10:08:49.489800Z,687,CKBF49QL,4138,English,32,Male,Asian,United States,United States,United States,Vietnamese,DATA_EXPIRED,DATA_EXPIRED
649178067a73b71abfbad476,5f9556e826384e3aaa4f0f01,APPROVED,2023-06-20T09:57:29.768000Z,2023-06-20T10:14:51.620000Z,2023-06-21T09:12:07.986000,2023-06-20T10:14:54.019462Z,1042,CKBF49QL,682,English,53,Male,Asian,United Kingdom,United States,United Kingdom,English,No,Full-Time
649178223da5957ef7a3d34d,61705235c277934df17055e6,APPROVED,2023-06-20T09:57:58.550000Z,2023-06-20T10:13:15.677000Z,2023-06-21T09:09:58.008000,2023-06-20T10:13:16.682860Z,918,CKBF49QL,3301,English,48,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
64917857001ac4a69318aad7,5c46353e11509900018e24b4,APPROVED,2023-06-20T09:58:59.623000Z,2023-06-20T10:10:55.481000Z,2023-06-21T09:09:37.592000,2023-06-20T10:10:56.273902Z,716,CKBF49QL,333,"English, Spanish",37,Female,White,United States,United States,United States,English,No,Part-Time
6491785a3eb09f3c79b37249,6010b744db280e455a5250bd,APPROVED,2023-06-20T09:58:55.949000Z,2023-06-20T10:16:18.313000Z,2023-06-21T09:14:09.066000,2023-06-20T10:16:19.398695Z,1043,CKBF49QL,3453,English,57,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
649178640aeccc4dccf6eeb0,646f8d9c9a698c1d787fc7aa,APPROVED,2023-06-20T10:01:43.213000Z,2023-06-20T10:13:13.305000Z,2023-06-21T09:08:52.613000,2023-06-20T10:13:14.028257Z,691,CKBF49QL,97,"English, Finnish, French",53,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6491786b036184aac3b546ee,646efcd52a6f26dbebf4d3a4,APPROVED,2023-06-20T10:01:42.709000Z,2023-06-20T10:12:20.362000Z,2023-06-21T09:09:58.308000,2023-06-20T10:12:21.116795Z,638,CKBF49QL,122,"English, Spanish",52,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
649178990aed4693557d0aa2,6010a2f1d3a08f41a6c21992,APPROVED,2023-06-20T09:59:58.387000Z,2023-06-20T10:11:00.651000Z,2023-06-21T09:09:02.900000,2023-06-20T10:11:01.308034Z,663,CKBF49QL,64,English,22,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
649178d418988e48c95b13c9,62962c18b210880e85c1fc8e,APPROVED,2023-06-20T10:00:59.531000Z,2023-06-20T10:12:03.352000Z,2023-06-21T09:11:03.435000,2023-06-20T10:12:04.089728Z,664,CKBF49QL,796,English,29,Male,White,United States,United States,United States,English,No,Full-Time
649178f072c0876a9ad10223,5c12b0ba17e18d0001e7629e,APPROVED,2023-06-20T10:03:05.368000Z,2023-06-20T10:21:56.607000Z,2023-06-21T09:09:32.520000,2023-06-20T10:21:57.270739Z,1132,CKBF49QL,563,"Japanese, English",31,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
649178f25789117bb0af7d22,605f61f6a2529d666698844b,APPROVED,2023-06-20T10:01:25.651000Z,2023-06-20T10:19:02.458000Z,2023-06-21T09:13:29.458000,2023-06-20T10:19:03.104491Z,1057,CKBF49QL,1591,English,59,Female,White,United States,United States,Italy,English,No,Full-Time
649178f873a7a0d9589ada67,61bb389740db417c1a138cad,APPROVED,2023-06-20T10:01:47.208000Z,2023-06-20T10:20:18.809000Z,2023-06-21T09:15:21.555000,2023-06-20T10:20:21.544987Z,1112,CKBF49QL,1564,English,60,Male,White,United States,United States,United States,English,No,Full-Time
64917935a8d8664e660fd39a,64366dc982dc0f4fca599353,APPROVED,2023-06-20T10:03:18.362000Z,2023-06-20T10:54:10.038000Z,2023-06-21T09:08:52.857000,2023-06-20T10:54:11.328009Z,3052,CKBF49QL,216,English,54,Male,Black,Nigeria,United States,Nigeria,English,No,Part-Time
6491794b241fdc44c5242a5a,5d1f71def861790016fafb83,APPROVED,2023-06-20T10:03:43.145000Z,2023-06-20T10:17:13.435000Z,2023-06-21T09:14:54.379000,2023-06-20T10:17:14.105309Z,811,CKBF49QL,2387,English,44,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
6491796964e6b86efc941924,63da85a05dcc5a9d931ca267,APPROVED,2023-06-20T10:03:30.796000Z,2023-06-20T10:31:05.945000Z,2023-06-21T09:09:58.597000,2023-06-20T10:31:07.060272Z,1656,CKBF49QL,163,English,48,Male,White,DATA_EXPIRED,United States,United States,English,No,Full-Time
649179842734239f0632c662,633edc50cfae73d4a72ca889,APPROVED,2023-06-20T10:03:52.294000Z,2023-06-20T10:16:00.131000Z,2023-06-21T09:11:43.188000,2023-06-20T10:16:00.807684Z,728,CKBF49QL,1677,English,43,Male,White,United States,United States,United States,English,No,Full-Time
649179b053781950212b734b,56c8915edfea6c000cb29c98,APPROVED,2023-06-20T10:04:38.857000Z,2023-06-20T10:28:03.451000Z,2023-06-21T09:12:53.195000,2023-06-20T10:28:04.228553Z,1405,CKBF49QL,4656,English,42,Female,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
649179bd4056531ac985bfed,644f255ec4f58fe559261911,APPROVED,2023-06-20T10:04:53.365000Z,2023-06-20T10:22:19.813000Z,2023-06-21T09:15:21.822000,2023-06-20T10:22:20.493085Z,1047,CKBF49QL,361,English,65,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
649179c1904dc6e8f645aa65,5c8fa199208071000183d490,APPROVED,2023-06-20T10:05:15.622000Z,2023-06-20T10:15:15.484000Z,2023-06-21T09:13:29.721000,2023-06-20T10:15:16.805928Z,600,CKBF49QL,1561,English,58,Female,White,United States,United States,United States,English,No,Full-Time
649179c2c4147b041c7e0cab,6228eeaa5e24ca01a6773e7a,APPROVED,2023-06-20T10:04:50.122000Z,2023-06-20T10:26:41.055000Z,2023-06-21T09:09:58.878000,2023-06-20T10:26:41.956352Z,1311,CKBF49QL,2086,English,53,Male,White,United States,United States,United States,English,No,Full-Time
649179d5c94a0ce9b8cd2bef,64611527e772cd2f9932aeab,APPROVED,2023-06-20T10:05:23.053000Z,2023-06-20T10:21:06.771000Z,2023-06-21T09:15:22.109000,2023-06-20T10:21:07.553443Z,944,CKBF49QL,356,"English, Spanish",60,Male,White,United States,United States,United States,English,No,Full-Time
649179dac9cfb6e32db6888d,5c44cf2da5487b00011d0b80,APPROVED,2023-06-20T10:05:35.962000Z,2023-06-20T10:23:56.431000Z,2023-06-21T09:13:29.966000,2023-06-20T10:23:57.538394Z,1101,CKBF49QL,3646,English,59,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
649179e9418e8dad2635a5e4,5ef42ba59401801d9f859e2d,APPROVED,2023-06-20T10:05:35.550000Z,2023-06-20T10:17:07.348000Z,2023-06-21T09:11:43.447000,2023-06-20T10:17:08.472243Z,692,CKBF49QL,2300,English,40,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64917a345e80017fc0d7eb31,611098e0196fa40fa49f3aeb,APPROVED,2023-06-20T10:06:47.902000Z,2023-06-20T10:17:37.455000Z,2023-06-21T09:14:38.712000,2023-06-20T10:17:38.289811Z,650,CKBF49QL,1072,English,23,Male,Asian,United States,United States,United States,English,No,Unemployed (and job seeking)
64917a4cdbd35070a318aa98,645cdd7e6f92e0c2aea92281,APPROVED,2023-06-20T10:07:14.606000Z,2023-06-20T10:31:47.236000Z,2023-06-21T09:13:03.514000,2023-06-20T10:31:49.229855Z,1473,CKBF49QL,153,English,48,Female,Black,Nigeria,United States,Nigeria,English,No,Full-Time
64917a4d1711ff5020cd2bb5,63e70b13dee58bfc12d56f62,APPROVED,2023-06-20T10:14:06.121000Z,2023-06-20T11:02:58.296000Z,2023-06-21T09:15:22.402000,2023-06-20T11:02:59.592475Z,2933,CKBF49QL,769,English,62,Male,White,United States,United States,United States,English,Yes,Full-Time
64917a7892abf9931e242ac7,647583bdd6563fdc65e77f15,APPROVED,2023-06-20T10:14:09.633000Z,2023-06-20T10:44:34.518000Z,2023-06-21T09:09:59.212000,2023-06-20T10:44:35.398070Z,1825,CKBF49QL,75,English,51,Male,White,United States,United States,United States,English,No,Full-Time
64917a8a514430fb1178ff41,62acca0e028fea59c33bf2fe,APPROVED,2023-06-20T10:08:17.647000Z,2023-06-20T10:24:05.811000Z,2023-06-21T09:11:43.711000,2023-06-20T10:24:06.575991Z,949,CKBF49QL,1001,English,46,Male,White,United States,United States,United States,English,No,Full-Time
64917abc7c9940d29bb2642a,5dee72917309b950e5262f3a,APPROVED,2023-06-20T10:09:03.041000Z,2023-06-20T10:25:26.822000Z,2023-06-21T09:11:03.676000,2023-06-20T10:25:27.666638Z,984,CKBF49QL,3584,English,29,Male,White,United States,United States,United States,English,No,Full-Time
64917ac994339bbf5701f601,56888951d7848e000c39a122,APPROVED,2023-06-20T10:09:16.783000Z,2023-06-20T10:23:03.046000Z,2023-06-21T09:14:54.670000,2023-06-20T10:23:04.635011Z,827,CKBF49QL,3685,English,40,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64917ae55ef39bc98f8b9843,637d4a9af6943092bc7d3854,APPROVED,2023-06-20T10:09:49.481000Z,2023-06-20T10:33:30.163000Z,2023-06-21T09:08:53.100000,2023-06-20T10:33:31.211625Z,1421,CKBF49QL,463,English,48,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64917b061711ff5020cd2be2,63cc88cff0f86e1bdec22290,APPROVED,2023-06-20T10:10:20.998000Z,2023-06-20T10:35:52.528000Z,2023-06-21T09:13:30.230000,2023-06-20T10:36:41.898954Z,1532,CKBF49QL,827,English,61,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64917b251b7d5df6e6b68888,62e7357284e65421d8f8b10f,APPROVED,2023-06-20T10:10:49.995000Z,2023-06-20T10:22:07.161000Z,2023-06-21T09:15:22.704000,2023-06-20T10:22:08.798525Z,678,CKBF49QL,1447,"Dutch, English",65,Male,White,Netherlands,United States,Netherlands,Dutch,No,Full-Time
64917b29f48641b381bc6a27,6489d361fafab61730e23129,APPROVED,2023-06-20T10:11:28.832000Z,2023-06-20T10:55:47.999000Z,2023-06-21T09:08:48.588000,2023-06-20T10:55:49.190778Z,2660,CKBF49QL,36,English,69,Male,Black,United States,United States,United States,English,No,Full-Time
64917b32bdbbaf18986ad4d6,5d1e5ece2e9ac30016b522c5,APPROVED,2023-06-20T10:11:05.054000Z,2023-06-20T10:23:29.509000Z,2023-06-21T09:14:55.018000,2023-06-20T10:23:30.745564Z,745,CKBF49QL,3156,"Spanish, French, English",42,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64917b562aba250660c28636,648069485a19542ff7cbc0ef,APPROVED,2023-06-20T10:14:49.329000Z,2023-06-20T10:56:10.635000Z,2023-06-21T09:08:53.342000,2023-06-20T10:56:11.415730Z,2482,NOCODE PLEASE REVIEW I'M WAITING FOR PART TWO ON THE 27TH JUNE,70,English,56,Male,Black,Nigeria,United States,Nigeria,English,No,Part-Time
64917b6a582ae82030d101e5,5d2f054b1dde3600015e43d9,APPROVED,2023-06-20T10:11:54.160000Z,2023-06-20T10:31:11.499000Z,2023-06-21T09:09:59.493000,2023-06-20T10:31:12.199870Z,1158,CKBF49QL,3648,English,52,Male,White,United States,United States,United States,English,No,Full-Time
64917b837b036dd516da5721,5f636ecb4ea0bf03d640028f,APPROVED,2023-06-20T10:12:28.763000Z,2023-06-20T10:30:37.839000Z,2023-06-21T09:12:33.084000,2023-06-20T10:30:39.132948Z,1090,CKBF49QL,3659,English,41,Female,Black,United States,United States,United States,English,No,Full-Time
64917b86d3b7007aa9b00b23,640bb9ea594c3fb80a4be5fb,APPROVED,2023-06-20T10:12:55.742000Z,2023-06-20T11:01:58.091000Z,2023-06-21T09:08:53.586000,2023-06-20T11:01:58.906495Z,2943,CKBF49QL,161,English,49,Male,Black,United States,United States,United States,English,No,DATA_EXPIRED
64917b9c29e45d06defe0ecf,63e42833b46647e4119fbcb9,APPROVED,2023-06-20T10:12:51.364000Z,2023-06-20T10:54:37.679000Z,2023-06-21T09:08:53.826000,2023-06-20T10:54:38.469451Z,2507,CKBF49QL,87,English,50,Male,Black,United States,United States,United States,English,No,Part-Time
