Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
638dbc327a508f0cffef5230,62f0f033178f89dd6f416590,APPROVED,2022-12-05T09:39:05.419000Z,2022-12-05T09:51:54.923000Z,2022-12-05T12:47:54.120000,2022-12-05T09:51:56.254545Z,770,C648PKXQ,175,68,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dbc75966b8aab12442ebb,5f674b595c87a8334c381ae7,APPROVED,2022-12-05T09:40:05.615000Z,2022-12-05T09:51:25.070000Z,2022-12-05T12:47:54.224000,2022-12-05T09:51:25.669198Z,680,C648PKXQ,1315,72,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dbc8346aa407949442ee2,62ce9f115a24ca323371d2dc,APPROVED,2022-12-05T09:40:21.515000Z,2022-12-05T09:48:14.454000Z,2022-12-05T12:47:54.337000,2022-12-05T09:48:14.881036Z,473,C648PKXQ,231,30,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dbc8faa164c47ef07b757,5d0ca909a37d8b0018913ca4,APPROVED,2022-12-05T09:40:42.505000Z,2022-12-05T09:54:59.140000Z,2022-12-05T12:47:54.435000,2022-12-05T09:54:59.563802Z,857,C648PKXQ,1355,84,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638dbca67f1dc4145643d5ce,5ede01a612a7d6000bf2316f,APPROVED,2022-12-05T09:42:20.782000Z,2022-12-05T09:53:45.268000Z,2022-12-05T12:47:54.536000,2022-12-05T09:53:45.685572Z,685,C648PKXQ,535,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638dbcb57b31561c5060fbd1,5a8ad2082a842c0001fce0f2,APPROVED,2022-12-05T09:41:15.125000Z,2022-12-05T09:47:55.511000Z,2022-12-05T12:47:54.643000,2022-12-05T09:47:55.907281Z,401,C648PKXQ,1741,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
638dbcdbe48feed48bccdc43,60dc963e81e24696fb377f61,APPROVED,2022-12-05T09:41:51.708000Z,2022-12-05T09:51:37.623000Z,2022-12-05T12:47:54.747000,2022-12-05T09:51:38.779586Z,586,C648PKXQ,575,71,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638dbcdf74b5d99d77f924b7,601c6342141cd277e220c083,APPROVED,2022-12-05T09:41:55.679000Z,2022-12-05T09:54:45.478000Z,2022-12-05T12:47:54.850000,2022-12-05T09:54:45.938430Z,770,C648PKXQ,349,34,Female,Asian,Philippines,United Kingdom,Philippines,Tagalog-Filipino,No,Full-Time
638dbcf0aea069bc47987581,6315fe25e70567e43c4febdb,APPROVED,2022-12-05T09:42:23.300000Z,2022-12-05T10:00:47.203000Z,2022-12-05T12:47:54.954000,2022-12-05T10:00:48.548669Z,1104,C648PKXQ,205,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dbcff412127184c60fbcd,56b98f00769307000d12c021,APPROVED,2022-12-05T09:42:30.177000Z,2022-12-05T09:46:34.305000Z,2022-12-05T12:47:55.055000,2022-12-05T09:46:34.691731Z,245,C648PKXQ,247,74,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638dbd032506a2fa9078fea5,5c2f6d25e38ccd0001caab19,APPROVED,2022-12-05T09:42:30.633000Z,2022-12-05T09:50:42.302000Z,2022-12-05T12:47:55.163000,2022-12-05T09:50:42.650227Z,492,C648PKXQ,856,45,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
638dbd3cac63668e67889c0d,5ea7e6404920c71db37018f8,APPROVED,2022-12-05T09:43:31.115000Z,2022-12-05T09:55:25.567000Z,2022-12-05T12:47:55.273000,2022-12-05T09:55:25.932611Z,715,C648PKXQ,642,44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638dbd521fc15f806626df90,5bc6618e54b3bc0001a30ffa,APPROVED,2022-12-05T09:43:46.890000Z,2022-12-05T10:00:24.276000Z,2022-12-05T12:47:55.383000,2022-12-05T10:00:24.802286Z,998,C648PKXQ,962,68,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
638dbd6301c4994944722d0b,629ee9680199e14b1bfafaf3,APPROVED,2022-12-05T09:44:09.438000Z,2022-12-05T09:58:54.379000Z,2022-12-05T12:47:55.494000,2022-12-05T09:58:54.701840Z,885,C648PKXQ,350,54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dbda631aac7bb29442ef1,5ea00e67848a4300085fa5cd,APPROVED,2022-12-05T09:45:15.058000Z,2022-12-05T09:54:28.259000Z,2022-12-05T12:47:55.606000,2022-12-05T09:54:28.692922Z,554,C648PKXQ,982,63,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638dbdb31479591fe3d83b64,6176c90aa905394666f5ac46,APPROVED,2022-12-05T09:45:31.165000Z,2022-12-05T09:52:01.435000Z,2022-12-05T12:47:55.714000,2022-12-05T09:52:01.874677Z,391,C648PKXQ,363,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dbdb75d13a131db182ed9,5cf6e4aae289a80019b6e032,APPROVED,2022-12-05T09:45:30.785000Z,2022-12-05T10:10:09.695000Z,2022-12-05T12:47:55.826000,2022-12-05T10:10:10.256818Z,1479,C648PKXQ,1045,49,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
638dbdb906734bec9f6f0fd3,5f3e6467a097d9057137d439,APPROVED,2022-12-05T09:45:29.281000Z,2022-12-05T09:52:33.811000Z,2022-12-05T12:47:55.935000,2022-12-05T09:52:34.167622Z,425,C648PKXQ,498,22,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
638dbe007f1dc4145643d5fa,5ecb871d027d970009dc05d2,APPROVED,2022-12-05T09:46:43.820000Z,2022-12-05T09:53:48.553000Z,2022-12-05T12:47:56.040000,2022-12-05T09:53:48.950029Z,425,C648PKXQ,865,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dbe086cfcb725cbfd3ac6,6320cfe2d0cbd240bb5532d9,APPROVED,2022-12-05T09:46:56.843000Z,2022-12-05T09:56:46.704000Z,2022-12-05T12:47:56.148000,2022-12-05T09:56:47.101247Z,590,C648PKXQ,142,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dbe0a2506a2fa9078feb2,5f514593ea1e87365b9cb05f,APPROVED,2022-12-05T09:46:54.330000Z,2022-12-05T09:53:14.937000Z,2022-12-05T12:47:56.251000,2022-12-05T09:53:15.393693Z,381,C648PKXQ,1306,52,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dbe0e286eb445d34a9643,5e9c4d6f80400c000ae44d9f,APPROVED,2022-12-05T09:47:51.315000Z,2022-12-05T09:56:17.949000Z,2022-12-05T12:47:56.359000,2022-12-05T09:56:18.356465Z,507,C648PKXQ,645,60,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638dbe1939e56f6d882b39f0,5ba88ccbdd59150001381091,APPROVED,2022-12-05T09:47:11.158000Z,2022-12-05T09:52:18.636000Z,2022-12-05T12:47:56.466000,2022-12-05T09:52:19.132691Z,308,C648PKXQ,964,58,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638dbe1e536b58a6bb57ed63,5affe1f4331e8100018f1d45,APPROVED,2022-12-05T09:47:10.174000Z,2022-12-05T10:00:00.492000Z,2022-12-05T12:47:56.594000,2022-12-05T10:00:01.627903Z,771,C648PKXQ,1501,58,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
638dbe20917431f4bd624128,637f7c6517daaa050a1632ba,APPROVED,2022-12-05T09:47:15.747000Z,2022-12-05T09:51:38.468000Z,2022-12-05T12:47:56.702000,2022-12-05T09:51:42.002621Z,263,C648PKXQ,32,30,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dbe23e3c5e8649b7c0e20,5f01ee6ba43ac633f92cce50,APPROVED,2022-12-05T09:47:32.359000Z,2022-12-05T09:52:44.427000Z,2022-12-05T12:47:56.810000,2022-12-05T09:52:44.821420Z,313,C648PKXQ,337,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dbe254c1433b17203763c,5a565678f6c517000194c32f,APPROVED,2022-12-05T09:47:20.193000Z,2022-12-05T09:54:17.361000Z,2022-12-05T12:47:56.911000,2022-12-05T09:54:17.684449Z,418,C648PKXQ,31,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dbe3e17535755aa889c15,5cf6ee10d5478e0001da72bd,APPROVED,2022-12-05T09:47:45.975000Z,2022-12-05T10:17:43.378000Z,2022-12-05T12:47:57.020000,2022-12-05T10:17:43.710319Z,1798,C648PKXQ,497,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dbe5231aac7bb29442f0b,6151b373b274d12a949a4369,APPROVED,2022-12-05T09:48:10.477000Z,2022-12-05T09:54:16.854000Z,2022-12-05T12:47:57.119000,2022-12-05T09:54:17.250282Z,367,C648PKXQ,648,28,Female,White,Bulgaria,United Kingdom,Bulgaria,Bulgarian,No,Full-Time
638dbe52dac388319e0585fe,5c6bfbfc4cd4200001687ebc,APPROVED,2022-12-05T09:48:09.963000Z,2022-12-05T09:57:13.514000Z,2022-12-05T12:47:57.223000,2022-12-05T09:57:13.965821Z,544,C648PKXQ,208,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
638dbe8f1d2d2fb01957ed5f,5ca650fc557aec0012e200d8,APPROVED,2022-12-05T09:49:07.735000Z,2022-12-05T09:52:29.961000Z,2022-12-05T12:47:57.331000,2022-12-05T09:52:30.352842Z,203,C648PKXQ,1389,42,Female,Asian,Hong Kong,United Kingdom,United Kingdom,Chinese,No,Full-Time
638dbe97ffddecccd026df85,5c27c724867f660001ae6785,APPROVED,2022-12-05T09:49:15.608000Z,2022-12-05T09:56:43.725000Z,2022-12-05T12:47:57.434000,2022-12-05T09:56:44.361414Z,449,C648PKXQ,1538,62,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
638dbe9caea069bc479875ac,62f03087bad1bfe1e6264dcb,APPROVED,2022-12-05T09:49:16.228000Z,2022-12-05T10:00:21.240000Z,2022-12-05T12:47:57.540000,2022-12-05T10:00:22.098422Z,666,C648PKXQ,250,39,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dbeac172cf4d53fbf2fbc,5a38d56e50833c0001eeacf3,APPROVED,2022-12-05T09:49:35.672000Z,2022-12-05T09:59:21.172000Z,2022-12-05T12:47:57.650000,2022-12-05T09:59:21.588615Z,586,C648PKXQ,959,63,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
638dbeb83f582d947498fa82,6348341d10e40a7bbaf96ee1,APPROVED,2022-12-05T09:49:48.974000Z,2022-12-05T09:59:44.648000Z,2022-12-05T12:47:57.759000,2022-12-05T09:59:45.065285Z,596,C648PKXQ,112,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dbec30d26147f73ef5212,62a74469effba3901c2290ee,APPROVED,2022-12-05T09:52:07.800000Z,2022-12-05T10:02:49.454000Z,2022-12-05T12:47:57.873000,2022-12-05T10:02:49.877564Z,642,C648PKXQ,210,48,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638dbecd5df86e43339ed518,59e9e46a1c947e00012b2621,APPROVED,2022-12-05T09:50:10.946000Z,2022-12-05T10:01:41.325000Z,2022-12-05T12:47:57.981000,2022-12-05T10:01:41.742296Z,691,C648PKXQ,1448,58,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638dbed2ac63668e67889c3e,6124d3c85b6ea8a350177dcc,APPROVED,2022-12-05T09:50:16.222000Z,2022-12-05T10:01:19.306000Z,2022-12-05T12:47:58.095000,2022-12-05T10:01:19.938721Z,664,C648PKXQ,559,66,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638dbed7e48feed48bccdc7f,5f859da7c823900253085c48,APPROVED,2022-12-05T09:50:19.197000Z,2022-12-05T10:01:25.724000Z,2022-12-05T12:47:58.222000,2022-12-05T10:01:26.147326Z,667,C648PKXQ,425,69,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
638dbefe8163c35ee0058613,5b4e50fb369f840001136070,APPROVED,2022-12-05T09:51:00.426000Z,2022-12-05T09:58:04.031000Z,2022-12-05T12:47:58.332000,2022-12-05T09:58:09.017563Z,424,C648PKXQ,637,74,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638dbf0b5f1818e5596f0fae,637e1b9e6e04cf9ca47229ce,APPROVED,2022-12-05T09:51:22.781000Z,2022-12-05T09:56:15.205000Z,2022-12-05T12:47:58.439000,2022-12-05T09:56:15.599265Z,293,C648PKXQ,25,25,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dbf0cffddecccd026df91,59c4f0a2916c4d000109428a,APPROVED,2022-12-05T09:51:12.234000Z,2022-12-05T09:58:28.836000Z,2022-12-05T12:47:58.547000,2022-12-05T09:58:31.349709Z,437,C648PKXQ,1091,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
638dbf541ca62b5c65ef5215,5f9eb2b4530d3e45e450e42e,APPROVED,2022-12-05T09:52:24.912000Z,2022-12-05T10:10:24.976000Z,2022-12-05T12:47:58.652000,2022-12-05T10:10:25.412012Z,1081,C648PKXQ,909,67,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dbf8c532ab40caa1b79a2,5c5ebd0d0040350001faee8d,APPROVED,2022-12-05T09:53:46.022000Z,2022-12-05T09:59:52.598000Z,2022-12-05T12:47:58.761000,2022-12-05T09:59:53.072742Z,367,C648PKXQ,992,61,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638dbf90150b16ef2ff924db,5d1290103b20b0000102e8e3,APPROVED,2022-12-05T09:53:23.594000Z,2022-12-05T09:59:34.538000Z,2022-12-05T12:47:58.865000,2022-12-05T09:59:34.927584Z,371,C648PKXQ,1298,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dbf9374b5d99d77f924e6,5ea0c2ecb8640c0c0b56bc46,APPROVED,2022-12-05T09:53:26.776000Z,2022-12-05T09:59:32.299000Z,2022-12-05T12:47:58.972000,2022-12-05T09:59:32.711959Z,366,C648PKXQ,851,62,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
638dbfa7a5a414c84543dbf5,5987030cfd8cca00015cbc26,APPROVED,2022-12-05T09:53:43.976000Z,2022-12-05T10:04:15.622000Z,2022-12-05T12:47:59.077000,2022-12-05T10:04:16.006058Z,632,C648PKXQ,1965,58,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dc046a449f96f3743dc1c,5ca5fb084f3e9d0015440d1d,APPROVED,2022-12-05T09:56:28.369000Z,2022-12-05T10:05:32.707000Z,2022-12-05T12:47:59.184000,2022-12-05T10:05:33.086156Z,545,C648PKXQ,1373,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
638dc05835c2756d6accdc56,5f44ed0e7f545e029071c4e8,APPROVED,2022-12-05T09:58:06.805000Z,2022-12-05T10:04:32.679000Z,2022-12-05T12:47:59.299000,2022-12-05T10:04:33.131221Z,386,C648PKXQ,241,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
638dc06c31645ba2c7182eba,6237846b5bea67dd2f13f301,APPROVED,2022-12-05T09:57:08.010000Z,2022-12-05T10:08:59.736000Z,2022-12-05T12:47:59.434000,2022-12-05T10:09:00.156719Z,712,C648PKXQ,194,49,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
638dc06ef992c28ff998fa92,5cfadb3e8c897900019bc0d5,APPROVED,2022-12-05T09:57:06.330000Z,2022-12-05T10:07:00.190000Z,2022-12-05T12:47:59.570000,2022-12-05T10:07:00.621758Z,594,C648PKXQ,157,31,Female,Other,Mexico,United Kingdom,Mexico,Spanish,No,Full-Time
638dc06f12bb947418889c3b,5fc74458251f3e227721687f,APPROVED,2022-12-05T09:57:06.144000Z,2022-12-05T10:01:32.867000Z,2022-12-05T12:47:59.693000,2022-12-05T10:01:33.298301Z,267,C648PKXQ,265,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dc07c05f135e37ff9248c,5ccf41c9bd0d3e001593ce92,APPROVED,2022-12-05T09:57:21.237000Z,2022-12-05T10:03:51.828000Z,2022-12-05T12:47:59.796000,2022-12-05T10:03:52.188120Z,391,C648PKXQ,1269,49,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dc087e740cf6e99d83b30,62a409047292b8e901131b62,APPROVED,2022-12-05T09:57:42.324000Z,2022-12-05T10:07:53.252000Z,2022-12-05T12:47:59.911000,2022-12-05T10:07:53.628229Z,611,C648PKXQ,26,31,Male,White,Romania,United Kingdom,Romania,Romanian,No,Full-Time
638dc08ed8ce8f6e5178fec5,5d5a75c570a7c1000152623e,APPROVED,2022-12-05T09:57:42.540000Z,2022-12-05T10:04:50.398000Z,2022-12-05T12:48:00.017000,2022-12-05T10:04:50.733025Z,428,C648PKXQ,1577,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dc09c137c75ed9b442ec2,6346f314592ee4d8c3d84e57,APPROVED,2022-12-05T09:58:04.327000Z,2022-12-05T10:10:32.297000Z,2022-12-05T12:48:00.124000,2022-12-05T10:10:32.626742Z,748,C648PKXQ,92,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dc0cdd8ce8f6e5178fecb,63829fe90ec4f5d828d0497f,APPROVED,2022-12-05T09:58:43.027000Z,2022-12-05T10:04:15.766000Z,2022-12-05T12:48:00.229000,2022-12-05T10:04:16.240901Z,333,C648PKXQ,10,18,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
638dc13bb0187148d21b79c5,6130df5c02bae2b52e673b56,APPROVED,2022-12-05T10:00:33.034000Z,2022-12-05T10:09:57.562000Z,2022-12-05T12:48:00.339000,2022-12-05T10:09:58.010220Z,565,C648PKXQ,392,59,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
638dc13d137c75ed9b442eca,631c97af7fd712ca1640810b,APPROVED,2022-12-05T10:03:08.859000Z,2022-12-05T10:18:41.001000Z,2022-12-05T12:48:00.447000,2022-12-05T10:18:41.366917Z,933,C648PKXQ,134,48,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dc13fd620bab7ed43d5fc,5c0873675b32d500012e3f2c,APPROVED,2022-12-05T10:00:35.852000Z,2022-12-05T10:11:58.975000Z,2022-12-05T12:48:00.556000,2022-12-05T10:11:59.385439Z,684,C648PKXQ,1754,60,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638dc15974660cb00a43d5b7,5cc9bc7031164b00011997fa,APPROVED,2022-12-05T10:01:04.656000Z,2022-12-05T10:06:13.796000Z,2022-12-05T12:48:00.660000,2022-12-05T10:06:14.202248Z,310,C648PKXQ,1236,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dc15c00c5d06e6960fbbf,56fee62304254b000e00169b,APPROVED,2022-12-05T10:01:09.697000Z,2022-12-05T10:08:14.460000Z,2022-12-05T12:48:00.764000,2022-12-05T10:08:14.883941Z,425,C648PKXQ,1466,65,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
638dc16445d635ca6b9a62ba,571de7af13b1b70009be2f26,APPROVED,2022-12-05T10:01:20.376000Z,2022-12-05T10:07:34.054000Z,2022-12-05T12:48:00.870000,2022-12-05T10:07:34.526677Z,374,C648PKXQ,1023,62,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
638dc1770aafa6a747f8c1cf,62b2494a6b5643fdf0d4d52a,APPROVED,2022-12-05T10:01:41.188000Z,2022-12-05T10:17:26.469000Z,2022-12-05T12:48:00.980000,2022-12-05T10:17:26.882624Z,946,C648PKXQ,332,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638dc188ebd12d980e07b751,60fff225fb2da6129caf029a,APPROVED,2022-12-05T10:01:50.204000Z,2022-12-05T10:15:16.005000Z,2022-12-05T12:48:01.087000,2022-12-05T10:15:16.407779Z,806,C648PKXQ,568,68,Female,White,Lithuania,United Kingdom,Lithuania,Lithuanian,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638dc198027b25a0f843dbe9,60b1d959135eaafaa49c2672,APPROVED,2022-12-05T10:02:03.939000Z,2022-12-05T10:07:37.044000Z,2022-12-05T12:48:01.195000,2022-12-05T10:07:37.401231Z,334,C648PKXQ,217,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
638dc2bce57c922542442efa,62e462cbd8f4226e10b998bd,APPROVED,2022-12-05T10:06:55.131000Z,2022-12-05T10:16:08.530000Z,2022-12-05T12:48:01.312000,2022-12-05T10:16:09.011980Z,554,C648PKXQ,234,28,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dc2cd0f6c228c819a5aa9,610678bb1bfc5138d4957250,APPROVED,2022-12-05T10:09:26.982000Z,2022-12-05T10:20:46.982000Z,2022-12-05T12:48:01.414000,2022-12-05T10:20:47.519851Z,680,C648PKXQ,459,37,Male,White,Poland,United Kingdom,Poland,Polish,No,Full-Time
638dc2d32b6246c09e722ca9,6347298d4c3d2ce72d082fbf,APPROVED,2022-12-05T10:07:19.474000Z,2022-12-05T10:13:14.813000Z,2022-12-05T12:48:01.517000,2022-12-05T10:13:15.229261Z,356,C648PKXQ,101,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dc2da6e3f3501ab88a18f,5a00e6da120fb300019480b3,APPROVED,2022-12-05T10:07:49.336000Z,2022-12-05T10:27:38.852000Z,2022-12-05T12:48:01.621000,2022-12-05T10:27:39.237556Z,1190,C648PKXQ,207,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638dc2dd21a320983257ed2b,5cd6f56d4a405a001747f8bc,APPROVED,2022-12-05T10:07:35.601000Z,2022-12-05T10:17:42.217000Z,2022-12-05T12:48:01.733000,2022-12-05T10:17:42.583773Z,607,C648PKXQ,140,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638dc2dfb779c658e02b39b0,637b582a28dcad284121c003,APPROVED,2022-12-05T10:07:35.351000Z,2022-12-05T10:15:51.343000Z,2022-12-05T12:48:01.838000,2022-12-05T10:15:51.742072Z,496,C648PKXQ,21,48,Female,Asian,Malaysia,United Kingdom,Malaysia,English,No,Full-Time
638dc2eace92faed34bf2f6f,5f01dbf0f5ef5d052ced1135,APPROVED,2022-12-05T10:07:40.734000Z,2022-12-05T10:15:38.356000Z,2022-12-05T12:48:01.945000,2022-12-05T10:15:38.728914Z,478,C648PKXQ,895,50,Female,Black,Nigeria,United Kingdom,Nigeria,English,No,Full-Time
638dc2f3afc9b3af297c0e4c,5d87a74208667b0001eff922,APPROVED,2022-12-05T10:08:01.914000Z,2022-12-05T10:15:20.238000Z,2022-12-05T12:48:02.054000,2022-12-05T10:15:21.227707Z,439,C648PKXQ,1492,52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dc3000fe6ebf040e2f017,5eb59589076e4745250148ed,APPROVED,2022-12-05T10:08:03.745000Z,2022-12-05T10:30:30.114000Z,2022-12-05T12:48:02.161000,2022-12-05T10:30:30.436544Z,1347,C648PKXQ,985,55,Male,White,Israel,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
638dc33574f063fb56f29d40,57441f8954636a000d7865ba,APPROVED,2022-12-05T10:08:53.350000Z,2022-12-05T10:18:48.740000Z,2022-12-05T12:48:02.263000,2022-12-05T10:18:49.117969Z,596,C648PKXQ,1763,46,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
638dc33962b543f82ee2f012,5da09f733c3367001a72dec6,APPROVED,2022-12-05T10:08:59.174000Z,2022-12-05T10:13:56.520000Z,2022-12-05T12:48:02.368000,2022-12-05T10:13:57.024920Z,298,C648PKXQ,508,21,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
638dc33d17d6e7d4a973913f,5d48673efef71c0016d8bf40,APPROVED,2022-12-05T10:09:01.438000Z,2022-12-05T10:29:31.960000Z,2022-12-05T12:48:02.471000,2022-12-05T10:29:32.381070Z,1231,C648PKXQ,1231,69,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638dc341ef1db9c44c78fe83,60d60958e8f530cfe680a54c,APPROVED,2022-12-05T10:09:08.716000Z,2022-12-05T10:14:05.446000Z,2022-12-05T12:48:02.574000,2022-12-05T10:14:05.876018Z,297,C648PKXQ,446,45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dc34af103fcc03480e400,631a069e5ccaef8959fec1ac,APPROVED,2022-12-05T10:09:14.395000Z,2022-12-05T10:24:04.915000Z,2022-12-05T12:48:02.688000,2022-12-05T10:24:05.327095Z,891,C648PKXQ,30,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
638dc3555b3e649d294885e6,5e356b29d87fbf512a4cd090,APPROVED,2022-12-05T10:09:30.752000Z,2022-12-05T10:20:49.127000Z,2022-12-05T12:48:02.794000,2022-12-05T10:20:49.864983Z,679,C648PKXQ,879,63,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638dc35827ca8fb0e4ccdc26,5c5721c7fcbb880001fcff31,APPROVED,2022-12-05T10:09:34.136000Z,2022-12-05T10:25:07.982000Z,2022-12-05T12:48:02.898000,2022-12-05T10:25:08.714363Z,934,C648PKXQ,902,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
638dc3840a329db57c07b79c,5b616c251957b60001e286fc,APPROVED,2022-12-05T10:10:12.814000Z,2022-12-05T10:21:13.642000Z,2022-12-05T12:48:03.008000,2022-12-05T10:21:14.090763Z,661,C648PKXQ,934,67,Female,White,Ireland,United Kingdom,Ireland,English,DATA_EXPIRED,DATA_EXPIRED
